@relation 'features_lpc_avg4s_nozeros-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.Discretize-unset-class-temporarily-B2-M-1.0-Rlast'

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 0 {'\'(-inf-0.5]\'','\'(0.5-inf)\''}

@data
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
-0.51004,0.52364,-0.49773,0.33309,0.032833,0.17554,0.06388,0.06461,0.038315,0.023138,0.1139,0.01802,'\'(-inf-0.5]\''
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
0.18351,0.59409,-0.21099,0.41393,-0.082978,0.24728,0.028819,0.4126,0.20616,0.18673,0.053253,0.055126,'\'(-inf-0.5]\''
0.20058,0.73288,-0.26074,0.41439,-0.12676,0.30639,0.11157,0.43601,0.17303,0.17495,0.052088,0.06072,'\'(-inf-0.5]\''
0.21752,0.76523,-0.065291,0.36713,0.014733,0.34822,0.17829,0.40273,0.20723,0.15228,0.060702,0.050632,'\'(-inf-0.5]\''
-0.05513,0.61437,-0.22046,0.12365,-0.091666,0.1908,0.15,0.29599,0.16185,0.13577,0.028629,0.05456,'\'(-inf-0.5]\''
0.15518,0.6479,0.020694,0.36162,0.1071,0.23939,0.16164,0.34715,0.17084,0.1426,0.015475,0.049224,'\'(-inf-0.5]\''
0.12564,0.73198,-0.069071,0.18761,-0.011245,0.32247,0.19379,0.39934,0.15248,0.15403,0.030302,0.05239,'\'(-inf-0.5]\''
0.1305,0.70878,-0.27924,0.1179,-0.13477,0.21117,0.13937,0.41767,0.19558,0.1208,0.017488,0.037074,'\'(-inf-0.5]\''
0.2688,0.61483,0.038788,0.29348,0.02732,0.2911,0.20353,0.38696,0.1925,0.15818,0.057805,0.061853,'\'(-inf-0.5]\''
0.14108,0.50296,-0.052554,0.29453,0.048909,0.22136,0.093458,0.33305,0.14033,0.09128,-0.006549,0.064059,'\'(-inf-0.5]\''
0.20729,0.63749,-0.1397,-0.009495,-0.13474,0.14607,0.1184,0.3414,0.18724,0.135,0.049745,0.059335,'\'(-inf-0.5]\''
?,?,?,?,?,?,?,?,?,?,?,?,'\'(-inf-0.5]\''
-0.36427,0.42834,-0.37962,0.10377,0.026757,0.12809,0.17712,0.1462,0.038963,0.069496,-0.014355,0.054815,'\'(-inf-0.5]\''
0.051314,0.003437,-0.31449,-0.0513,0.13345,0.1844,0.17826,0.098566,0.017319,0.097087,0.041788,0.063807,'\'(-inf-0.5]\''
-0.36045,0.3417,-0.41236,-0.000835,0.12062,0.13726,0.18758,0.13371,-0.003781,0.062349,0.001533,0.073729,'\'(-inf-0.5]\''
-0.35322,0.36982,-0.22613,0.18957,0.049793,0.12863,0.15155,0.15001,0.053955,0.055994,0.028867,0.074609,'\'(-inf-0.5]\''
-0.32464,0.32896,-0.119,0.070903,0.12411,0.067421,0.16377,0.19173,0.090167,0.064333,0.02932,0.053281,'\'(-inf-0.5]\''
-0.40047,0.30787,-0.13836,0.10508,0.10525,0.13222,0.15993,0.1776,-0.002841,0.08356,0.083145,0.065121,'\'(-inf-0.5]\''
-0.15283,0.21073,-0.44169,-0.048103,0.11925,0.15401,0.20602,0.1469,0.011404,0.084664,0.005877,0.05704,'\'(-inf-0.5]\''
0.036539,0.48706,-0.08993,0.16561,0.10863,0.18971,0.24738,0.18932,0.12261,0.16072,0.093087,0.1002,'\'(-inf-0.5]\''
-0.29723,0.43645,-0.42613,0.12804,0.10051,0.16122,0.19313,0.13265,0.00645,0.083365,0.014031,0.080534,'\'(-inf-0.5]\''
0.070216,0.26139,-0.17007,0.024775,0.22579,0.22298,0.12937,0.13328,0.067022,0.14111,0.089241,0.07355,'\'(-inf-0.5]\''
-0.35602,0.32337,-0.059652,0.11429,0.03568,0.11635,0.12561,0.14576,0.062711,0.073599,0.045945,0.051777,'\'(-inf-0.5]\''
-0.33027,0.013256,-0.39371,0.039892,0.17021,0.041367,0.10225,0.11756,-0.039895,0.060173,0.007343,0.057562,'\'(-inf-0.5]\''
-0.287,0.29487,-0.30212,0.083506,0.15949,0.11917,0.15475,0.18464,0.000333,0.058865,0.064275,0.053135,'\'(-inf-0.5]\''
-0.15405,0.065306,0.034982,0.1215,-0.083648,0.28851,0.040135,0.041075,0.029383,0.005682,0.049869,0.02873,'\'(-inf-0.5]\''
-0.095491,0.1482,0.263,0.34453,-0.058569,0.26565,0.11825,0.14986,0.042593,0.008174,-0.02921,0.05493,'\'(-inf-0.5]\''
0.3437,0.39963,-0.082767,0.098871,0.017392,0.18687,0.094367,0.12248,-0.009736,0.049835,0.00646,0.038455,'\'(-inf-0.5]\''
-0.13007,0.61018,-0.13149,0.39936,-0.038641,0.28775,0.16525,0.23796,0.044144,0.10453,0.007572,0.047947,'\'(-inf-0.5]\''
0.30579,0.20368,-0.45318,-0.019011,0.17787,0.53143,0.18512,0.11321,-0.034641,0.064264,0.064031,0.078314,'\'(-inf-0.5]\''
0.005507,0.42953,-0.28114,0.55456,0.22241,0.42869,0.058076,0.17897,-0.056231,0.16102,0.16369,0.15152,'\'(-inf-0.5]\''
0.037705,0.56114,-0.19836,0.27667,-0.029248,0.41158,0.15369,0.29059,0.01356,0.16482,0.007216,0.095498,'\'(-inf-0.5]\''
-0.013071,0.5241,-0.54905,0.33958,-0.11323,0.40561,0.082584,0.24785,-0.023023,0.12758,0.040194,0.10989,'\'(-inf-0.5]\''
-0.18161,0.44351,-0.19445,0.25292,-0.011294,0.2635,0.039268,0.19711,-0.014278,0.11547,-0.010778,0.088737,'\'(-inf-0.5]\''
-0.1868,0.40421,-0.14024,0.40741,-0.062586,0.18532,-0.011164,0.30885,-0.043829,0.10751,0.014937,0.058229,'\'(-inf-0.5]\''
0.11348,0.35493,-0.15511,0.29538,-0.019279,0.23582,0.1357,0.151,0.005336,0.087886,0.050232,0.071772,'\'(-inf-0.5]\''
-0.12048,0.42846,-0.097547,0.38808,-0.045323,0.1301,0.073991,0.22926,0.00852,0.12124,0.037189,0.097644,'\'(-inf-0.5]\''
0.12328,0.20505,0.060306,0.18851,0.045753,0.070734,0.12773,0.13236,0.114,0.13906,0.091334,0.025876,'\'(-inf-0.5]\''
-0.11496,0.09389,-0.31776,0.25993,0.069193,0.16187,0.16351,0.078905,0.00976,0.037151,0.064405,0.03493,'\'(-inf-0.5]\''
0.26049,0.30901,0.038375,0.24238,0.062349,0.27631,0.14716,0.25417,0.10273,0.09352,0.056037,0.10334,'\'(-inf-0.5]\''
-0.17225,0.42264,-0.25956,0.19956,-0.15646,0.27797,0.04213,0.33227,0.027145,0.091213,-0.014351,0.084009,'\'(-inf-0.5]\''
0.064975,0.45244,-0.2735,0.044933,-0.060284,0.27773,0.21384,0.19844,-0.022298,0.17739,-0.049104,0.063002,'\'(-inf-0.5]\''
0.35582,0.42472,-0.001327,0.1013,0.024476,0.18326,0.25115,0.23609,0.023912,0.06216,0.063636,0.035849,'\'(-inf-0.5]\''
0.53362,0.53744,0.1684,0.15741,0.1252,0.32344,0.24478,0.18568,0.038916,0.12541,0.035029,0.035578,'\'(-inf-0.5]\''
-0.076473,0.57299,-0.15818,0.16722,-0.044135,0.23027,0.21692,0.23681,0.032889,0.20838,-0.050033,0.074417,'\'(-inf-0.5]\''
-0.008331,0.42202,-0.4346,-0.024688,-0.17824,0.20579,0.25193,0.2071,0.094359,0.074037,0.060939,0.066253,'\'(-inf-0.5]\''
-0.000585,0.69891,-0.061042,0.2531,0.022815,0.32743,0.25005,0.32513,0.015789,0.16143,-0.048392,0.051088,'\'(-inf-0.5]\''
-0.1861,0.81081,-0.17561,0.31263,0.026595,0.22775,0.21685,0.25417,0.019131,0.14325,-0.023705,0.084476,'\'(-inf-0.5]\''
0.24001,0.69015,0.032937,0.1797,0.14793,0.30816,0.30869,0.27474,0.090704,0.15516,-0.003206,0.079341,'\'(-inf-0.5]\''
-0.12262,0.6305,-0.23509,0.13484,-0.003751,0.23761,0.13167,0.31417,-0.016184,0.10495,-0.021347,0.056468,'\'(-inf-0.5]\''
0.37639,0.57881,-0.1442,-0.054105,-0.11355,0.31733,0.2489,0.2762,0.061767,0.14822,0.013984,0.059364,'\'(-inf-0.5]\''
0.30009,0.62886,-0.063069,0.28062,0.006054,0.2104,0.15619,0.12337,0.10814,0.11229,0.005085,0.039284,'\'(-inf-0.5]\''
0.30935,0.70094,0.26796,0.41277,0.093182,0.32146,0.22973,0.26642,0.11474,0.17322,-0.007728,0.035664,'\'(-inf-0.5]\''
0.078093,0.56818,0.11103,0.34356,0.13456,0.31207,0.18126,0.25186,0.024394,0.18058,0.058465,0.05234,'\'(-inf-0.5]\''
-0.52126,0.16184,-0.11437,-0.044003,0.062275,0.020757,0.24573,0.11771,0.004612,0.023677,0.046938,0.02617,'\'(-inf-0.5]\''
-0.35344,0.29175,-0.057261,0.035795,0.18618,0.1087,0.18438,0.1239,0.10973,0.024745,0.07018,0.006215,'\'(-inf-0.5]\''
-0.47518,0.32056,-0.12238,0.014755,0.10974,0.055224,0.20696,0.17013,0.020487,-0.052828,0.10036,0.001095,'\'(-inf-0.5]\''
